EPISODE,STEP,A_0,A_1,X_0,X_1,X_2,X_3
289,11,1.0,0.0,-0.0778331085146658,-0.3563745787778007,0.055621390741035,0.5732473964004212
289,12,0.0,1.0,-0.0849606000902218,-0.552230464607605,0.0670863386690435,0.8829211553907093
289,13,0.0,1.0,-0.0960052093823739,-0.358080601931284,0.0847447617768576,0.6120600478738318
289,14,0.0,1.0,-0.1031668214209996,-0.1642388865264703,0.0969859627343343,0.3472260799750233
289,15,0.0,1.0,-0.106451599151529,0.0293793968257901,0.1039304843338347,0.0866326974946107
289,16,1.0,0.0,-0.1058640112150132,0.222869925745702,0.105663138283727,-0.1715364245406413
289,17,1.0,0.0,-0.1014066127000992,0.0264067920855163,0.1022324097929141,0.1525219069307776
289,18,1.0,0.0,-0.1008784768583889,-0.1700191185242527,0.1052828479315297,0.4756264097890102
289,19,1.0,0.0,-0.1042788592288739,-0.366457917801363,0.1147953761273099,0.7995490561597891
289,20,1.0,0.0,-0.1116080175849012,-0.5629517012134576,0.1307863572505057,1.126025583531871
289,21,1.0,0.0,-0.1228670516091703,-0.7595220552561979,0.1533068689211431,1.4567046090486953
289,22,1.0,0.0,-0.1380574927142943,-0.956156706155788,0.182440961102117,1.7930931126712806
290,1,1.0,0.0,0.0251032299534918,-0.0344022071965543,-0.0073997612330439,0.0392707164248981
290,2,1.0,0.0,0.0244151858095608,-0.2294172686910064,-0.0066143469045459,0.3296097900028723
290,3,1.0,0.0,0.0198268404357406,-0.4244444400212943,-2.2151104488533045e-05,0.6201995439426855
290,4,1.0,0.0,0.0113379516353147,-0.6195660818670992,0.0123818397743651,0.9128754942148682
290,5,1.0,0.0,-0.0010533700020271,-0.8148533316785331,0.0306393496586625,1.209424082488778
290,6,1.0,0.0,-0.0173504366355978,-1.010357279544368,0.0548278313084381,1.5115489246261935
290,7,1.0,0.0,-0.0375575822264852,-1.206098802501804,0.0850588098009619,1.8208313145311144
290,8,1.0,0.0,-0.0616795582765213,-1.402056461652376,0.1214754360915842,2.138682275139196
290,9,0.0,1.0,-0.0897206875095688,-1.5981520301195946,0.1642490815943681,2.466284073403611
291,1,1.0,0.0,-0.0396421536551627,-0.0481903641798524,0.0090585379047933,-0.0064468459469066
291,2,1.0,0.0,-0.0406059609387598,-0.2434410483273569,0.0089296009858552,0.2890803377981231
291,3,0.0,1.0,-0.0454747819053069,-0.4386891891321176,0.0147112077418177,0.5845661403944741
291,4,1.0,0.0,-0.0542485656879493,-0.2437763697671815,0.0264025305497071,0.2965534870690233
291,5,1.0,0.0,-0.0591240930832929,-0.4392645619994428,0.0323336002910876,0.5974450183421866
291,6,1.0,0.0,-0.0679093843232818,-0.6348236890053766,0.0442825006579313,0.9001348072241185
291,7,0.0,1.0,-0.0806058581033893,-0.8305168327923897,0.0622851968024137,1.2064015637472858
291,8,1.0,0.0,-0.0972161947592371,-0.6362525249383266,0.0864132280773594,0.9338701578263006
291,9,1.0,0.0,-0.1099412452580036,-0.8324272553705988,0.1050906312338854,1.2524081559291762
291,10,1.0,0.0,-0.1265897903654156,-1.0287267200813577,0.130138794352469,1.5760727007441413
291,11,0.0,1.0,-0.1471643247670428,-1.225137532399906,0.1616602483673518,1.9063505113460015
291,12,0.0,1.0,-0.1716670754150409,-1.0320891156777192,0.1997872585942718,1.6678748699797712
292,1,1.0,0.0,0.0298689248883902,0.0423455538204106,-0.0200846355456183,-0.0111595882830894
292,2,1.0,0.0,0.0307158359647984,-0.152482684349594,-0.0203078273112801,0.2751193408926327
292,3,1.0,0.0,0.0276661822778066,-0.347309092883913,-0.0148054404934275,0.561328603952159
292,4,0.0,1.0,0.0207200004201283,-0.5422201685729546,-0.0035788684143843,0.8493105340502916
292,5,1.0,0.0,0.0098755970486692,-0.3470495930625361,0.0134073422666214,0.5555043605672879
292,6,0.0,1.0,0.0029346051874185,-0.542357197158799,0.0245174294779672,0.8523810767342039
292,7,0.0,1.0,-0.0079125387557574,-0.3475779091633358,0.0415650510126513,0.567507354499218
292,8,1.0,0.0,-0.0148640969390241,-0.1530628940969748,0.0529151981026356,0.288203443131528
292,9,1.0,0.0,-0.0179253548209636,-0.3488979397704296,0.0586792669652662,0.5970946605717156
292,10,0.0,1.0,-0.0249033136163722,-0.5447898111482442,0.0706211601767005,0.9076685391790208
292,11,1.0,0.0,-0.0357991098393371,-0.3506913050098416,0.0887745309602809,0.6379918729027585
292,12,1.0,0.0,-0.0428129359395339,-0.5469316622184763,0.1015343684183361,0.9572586987516504
292,13,1.0,0.0,-0.0537515691839035,-0.7432615722974987,0.1206795423933691,1.2800367006355873
292,14,1.0,0.0,-0.0686168006298534,-0.93969673579092,0.1462802764060809,1.6079401828228042
292,15,1.0,0.0,-0.0874107353456718,-1.1362135984069743,0.178439080062537,1.9424204981679287
293,1,0.0,1.0,-0.0013727913670685,0.0088151460435299,0.0483853829681616,0.0197330250830051
293,2,0.0,1.0,-0.0011964884461979,0.2032110062953602,0.0487800434698217,-0.2572997475090786
293,3,0.0,1.0,0.0028677316797092,0.397603820171146,0.0436340485196402,-0.5342064739645394
293,4,0.0,1.0,0.0108198080831322,0.5920858573521455,0.0329499190403494,-0.8128275237090969
293,5,1.0,0.0,0.0226615252301751,0.7867413772120044,0.0166933685661674,-1.094966791744382
293,6,0.0,1.0,0.0383963527744152,0.5914035712603598,-0.0052059672687201,-0.7970932853291048
293,7,1.0,0.0,0.0502244241996224,0.7865965682777423,-0.0211478329753022,-1.091409360723223
293,8,1.0,0.0,0.0659563555651772,0.5917596179297334,-0.0429760201897667,-0.8054362850501663
293,9,0.0,1.0,0.0777915479237719,0.397252325644896,-0.05908474589077,-0.5265757983502997
293,10,0.0,1.0,0.0857365944366698,0.5931537108535536,-0.069616261857776,-0.837275915561457
293,11,0.0,1.0,0.0975996686537409,0.7891538714520518,-0.0863617801690051,-1.1510146721254602
293,12,0.0,1.0,0.1133827460827819,0.985289969817865,-0.1093820736115143,-1.4694811750219945
293,13,0.0,1.0,0.1330885454791392,1.1815670148771005,-0.1387716971119542,-1.7942314814786615
293,14,1.0,0.0,0.1567198857766812,1.377944311490851,-0.1746563267415275,-2.126633717997307
294,1,0.0,1.0,-0.0110451492654431,-0.0236232313549537,0.0444625718422124,-0.0364451566891493
294,2,1.0,0.0,-0.0115176138925422,0.1708338489713741,0.0437336687084294,-0.3147748155645714
294,3,1.0,0.0,-0.0081009369131147,-0.0248829085177792,0.0374381723971379,-0.0086267851328549
294,4,1.0,0.0,-0.0085985950834703,-0.2205212188685744,0.0372656366944808,0.2956292986038231
294,5,0.0,1.0,-0.0130090194608417,-0.4161540725922655,0.0431782226665573,0.5998284037248909
294,6,1.0,0.0,-0.0213321009126871,-0.2216619547032469,0.0551747907410551,0.3210525903238004
294,7,1.0,0.0,-0.025765340006752,-0.417524458391648,0.0615958425475311,0.6306124267486106
294,8,0.0,1.0,-0.034115829174585,-0.6134493464609473,0.0742080910825034,0.9420401525033196
294,9,1.0,0.0,-0.0463848161038039,-0.4194016011211352,0.0930488941325697,0.6735667696406864
294,10,0.0,1.0,-0.0547728481262266,-0.6156852029202237,0.1065202295253835,0.9940354261621852
294,11,1.0,0.0,-0.0670865521846311,-0.4221369698971224,0.1264009380486272,0.7366163575064075
294,12,0.0,1.0,-0.0755292915825735,-0.6187570739401849,0.1411332651987553,1.0662565679454463
294,13,0.0,1.0,-0.0879044330613772,-0.4257558160309487,0.1624583965576642,0.8209887037791581
294,14,0.0,1.0,-0.0964195493819962,-0.2331852437969568,0.1788781706332474,0.5834892638258647
294,15,1.0,0.0,-0.1010832542579353,-0.0409604648281722,0.1905479559097647,0.3520630002837758
294,16,1.0,0.0,-0.1019024635544988,-0.2382088583318319,0.1975892159154402,0.698263181294697
295,1,0.0,1.0,0.0220265852504758,0.042539502529244,0.0164665586534438,-0.0076945559833878
295,2,0.0,1.0,0.0228773753010606,0.2374214767159635,0.0163126675337761,-0.2951369373624151
295,3,1.0,0.0,0.0276258048353799,0.4323071138473963,0.0104099287865278,-0.5826307876086689
295,4,0.0,1.0,0.0362719471123278,0.2370408755513589,-0.0012426869656455,-0.2866868364904009
295,5,0.0,1.0,0.041012764623355,0.4321805270078132,-0.0069764236954535,-0.579761437537615
295,6,1.0,0.0,0.0496563751635113,0.6273995441661606,-0.0185716524462058,-0.8746338891792289
295,7,1.0,0.0,0.0622043660468345,0.4325349339082248,-0.0360643302297904,-0.5878471318197022
295,8,1.0,0.0,0.070855064724999,0.2379361053094284,-0.0478212728661845,-0.3067393098323225
295,9,1.0,0.0,0.0756137868311876,0.0435270540773149,-0.0539560590628309,-0.0295132073527008
295,10,1.0,0.0,0.0764843279127339,-0.1507812839182027,-0.0545463232098849,0.2456697559582306
295,11,0.0,1.0,0.0734687022343698,-0.3450834633489823,-0.0496329280907203,0.5206608840293029
295,12,0.0,1.0,0.0665670329673902,-0.1492992543375806,-0.0392197104101343,0.2127601309146394
295,13,0.0,1.0,0.0635810478806385,0.0463608464168884,-0.0349645077918415,-0.0920319670297342
295,14,0.0,1.0,0.0645082648089763,0.2419660521656244,-0.0368051471324362,-0.3955379168636282
295,15,0.0,1.0,0.0693475858522888,0.4375903688157108,-0.0447159054697087,-0.6995939374144051
295,16,0.0,1.0,0.078099393228603,0.6333027977981527,-0.0587077842179968,-1.006011228302824
295,17,0.0,1.0,0.0907654491845661,0.8291575020551389,-0.0788280087840533,-1.3165373303747754
295,18,0.0,1.0,0.1073485992256688,1.0251831820744768,-0.1051587553915488,-1.632814207578944
295,19,0.0,1.0,0.1278522628671584,1.2213709892525395,-0.1378150395431277,-1.956330004413435
295,20,1.0,0.0,0.1522796826522092,1.4176604543971674,-0.1769416396313964,-2.28836201761263
296,1,0.0,1.0,-0.0301009060074516,-0.0132524677748072,0.0206871809420122,0.0149534224175296
296,2,0.0,1.0,-0.0303659553629477,0.1815667884266648,0.0209862493903627,-0.2711313356618568
296,3,1.0,0.0,-0.0267346195944144,0.3763830822501827,0.0155636226771256,-0.5571219231930796
296,4,0.0,1.0,-0.0192069579494107,0.1810461364967089,0.004421184213264,-0.2595764703199641
296,5,0.0,1.0,-0.0155860352194766,0.3761046939408068,-0.0007703451931352,-0.5508616229784842
296,6,1.0,0.0,-0.0080639413406604,0.5712374565017058,-0.0117875776527049,-0.8437871614357407
296,7,1.0,0.0,0.0033608077893736,0.3762783351684943,-0.0286633208814197,-0.5548342635134211
296,8,1.0,0.0,0.0108863744927435,0.181570327314019,-0.0397600061516881,-0.2713180830092031
296,9,1.0,0.0,0.0145177810390239,-0.0129623724931402,-0.0451863678118722,0.0085639884802101
296,10,1.0,0.0,0.014258533589161,-0.2074081395146458,-0.045015088042268,0.2866546522398654
296,11,1.0,0.0,0.0101103707988681,-0.4018601758009246,-0.0392819949974706,0.5648072677477
296,12,0.0,1.0,0.0020731672828496,-0.596409612664646,-0.0279858496425166,0.84486036207584
296,13,0.0,1.0,-0.0098550249704432,-0.400917199499823,-0.0110886424009998,0.5435098023992226
296,14,0.0,1.0,-0.0178733689604396,-0.2056411864269136,-0.0002184463530154,0.2473537966070477
296,15,0.0,1.0,-0.0219861926889779,-0.0105161160878384,0.0047286295791255,-0.0453980251454889
296,16,0.0,1.0,-0.0221965150107347,0.1845377110585164,0.0038206690762157,-0.3365852829121419
296,17,0.0,1.0,-0.0185057607895644,0.379605082757082,-0.0029110365820271,-0.6280609308632674
296,18,1.0,0.0,-0.0109136591344227,0.5747675409731543,-0.0154722551992924,-0.9216592213599968
296,19,0.0,1.0,0.0005816916850403,0.3798580410396058,-0.0339054396264923,-0.6338786269389912
296,20,1.0,0.0,0.0081788525058324,0.57543614000155,-0.0465830121652722,-0.937043456690797
296,21,1.0,0.0,0.0196875753058634,0.3809722555314269,-0.0653238812990881,-0.6593545123745004
296,22,0.0,1.0,0.0273070204164919,0.1868173301822071,-0.0785109715465781,-0.3879348434548335
296,23,1.0,0.0,0.0310433670201361,0.3829608235364371,-0.0862696684156748,-0.7043023017250789
296,24,1.0,0.0,0.0387025834908648,0.1891335690877642,-0.1003557144501764,-0.4399744956437551
296,25,1.0,0.0,0.0424852548726201,-0.0044355321159464,-0.1091552043630515,-0.1805368122836571
296,26,0.0,1.0,0.0423965442303012,-0.1978399621299958,-0.1127659406087246,0.0758153180857929
296,27,0.0,1.0,0.0384397449877013,-0.0012971879494962,-0.1112496342470087,-0.2502093447048571
296,28,1.0,0.0,0.0384138012287113,0.1952230981729067,-0.1162538211411059,-0.5758074494426914
296,29,0.0,1.0,0.0423182631921695,0.0019062070502658,-0.1277699701299597,-0.3218910964483825
296,30,0.0,1.0,0.0423563873331748,0.1985941352271864,-0.1342077920589274,-0.6519802881355024
296,31,1.0,0.0,0.0463282700377185,0.3953046052071829,-0.1472473978216374,-0.9837314062455838
296,32,0.0,1.0,0.0542343621418622,0.2024292733433675,-0.1669220259465491,-0.7406836259936018
296,33,1.0,0.0,0.0582829476087295,0.3994140953371216,-0.1817356984664211,-1.0809014692950338
296,34,0.0,1.0,0.066271229515472,0.2070951539674299,-0.2033537278523218,-0.850310538649897
297,1,0.0,1.0,0.0427976166598357,0.0366860913659374,0.0316150752266368,0.0411450875350762
297,2,1.0,0.0,0.0435313384871545,0.2313407590662976,0.0324379769773383,-0.2413977224588751
297,3,1.0,0.0,0.0481581536684804,0.0357708218960231,0.0276100225281608,0.0613379523880139
297,4,1.0,0.0,0.0488735701064009,-0.1597358925125163,0.0288367815759211,0.3626025684041863
297,5,0.0,1.0,0.0456788522561506,-0.3552555843953425,0.0360888329440048,0.6642370137521533
297,6,1.0,0.0,0.0385737405682437,-0.1606537566169917,0.0493735732190479,0.3831321530098143
297,7,0.0,1.0,0.0353606654359039,-0.3564406844876205,0.0570362162792442,0.6909645914644607
297,8,0.0,1.0,0.0282318517461515,-0.1621545874304273,0.0708555081085334,0.4167689031295293
297,9,0.0,1.0,0.0249887599975429,0.0318954211365548,0.079190886171124,0.147238349101816
297,10,0.0,1.0,0.025626668420274,0.2257992841173986,0.0821356531531603,-0.1194481212662614
297,11,1.0,0.0,0.030142654102622,0.4196542451112501,0.0797466907278351,-0.3851295264286645
297,12,1.0,0.0,0.038535739004847,0.223496065337429,0.0720441001992618,-0.0684066825644544
297,13,1.0,0.0,0.0430056603115956,0.0274191340981926,0.0706759665479727,0.2461084105387861
297,14,1.0,0.0,0.0435540429935594,-0.1686373306913673,0.0755981347587484,0.56022036318321
297,15,0.0,1.0,0.0401812963797321,-0.3647343711328223,0.0868025420224126,0.8757304789252324
297,16,1.0,0.0,0.0328866089570756,-0.170892787855645,0.1043171516009173,0.6115507292862865
297,17,1.0,0.0,0.0294687531999627,-0.3673061488879039,0.116548166186643,0.9351828350210024
297,18,0.0,1.0,0.0221226302222047,-0.5637908520299848,0.135251822887063,1.2620980859607394
297,19,1.0,0.0,0.010846813181605,-0.3706324671764033,0.1604937846062778,1.0146494765706335
297,20,1.0,0.0,0.0034341638380769,-0.5674884527767693,0.1807867741376905,1.3531214766475954
297,21,1.0,0.0,-0.0079156052174584,-0.7643601335122334,0.2078492036706424,1.696478485738929
298,1,0.0,1.0,-0.022366284726295,-0.013047645986035,-0.0120106096213982,0.006045058870978
298,2,1.0,0.0,-0.0226272376460157,0.1822444767058128,-0.0118897084439786,-0.2904030308920113
298,3,1.0,0.0,-0.0189823481118995,-0.0127059365593816,-0.0176977690618189,-0.0014935720733766
298,4,1.0,0.0,-0.0192364668430871,-0.2075696635070388,-0.0177276405032864,0.2855533719466918
298,5,0.0,1.0,-0.0233878601132279,-0.4024343573715837,-0.0120165730643526,0.572592830641344
298,6,0.0,1.0,-0.0314365472606595,-0.2071459943587906,-0.0005647164515257,0.2761486478503444
298,7,1.0,0.0,-0.0355794671478354,-0.0120159908477709,0.0049582565054811,-0.0167123373732084
298,8,1.0,0.0,-0.0358197869647908,-0.2072086970851865,0.0046240097580169,0.2775308444218923
298,9,0.0,1.0,-0.0399639609064945,-0.4023963095890166,0.0101746266464548,0.5716685871595286
298,10,1.0,0.0,-0.0480118870982748,-0.2074185002504985,0.0216079983896454,0.2822083001632017
298,11,1.0,0.0,-0.0521602571032848,-0.4028418911761269,0.0272521643929094,0.5816272131906062
298,12,0.0,1.0,-0.0602170949268074,-0.5983348707197469,0.0388847086567215,0.8827689422580812
298,13,1.0,0.0,-0.0721837923412023,-0.4037619814256568,0.0565400875018831,0.6025594528074661
298,14,1.0,0.0,-0.0802590319697154,-0.5996272899225756,0.0685912765580325,0.9125018672681412
298,15,1.0,0.0,-0.092251577768167,-0.7956068210375796,0.0868413139033953,1.2259299335010252
298,16,1.0,0.0,-0.1081637141889186,-0.9917328280964216,0.1113599125734158,1.544509608500966
298,17,0.0,1.0,-0.127998370750847,-1.1880026782569055,0.1422501047434351,1.86976299652274
298,18,1.0,0.0,-0.1517584243159851,-0.9946941384017148,0.1796453646738899,1.6244095848621447
299,1,1.0,0.0,0.0168218229542771,-0.0213283316959605,-0.0480537532690699,-0.010077761634209
299,2,0.0,1.0,0.0163952563203578,-0.2157293656261165,-0.0482553085017541,0.2670648094025036
299,3,1.0,0.0,0.0120806690078355,-0.019953124151512,-0.042914012313704,-0.0404392648364305
299,4,0.0,1.0,0.0116816065248053,-0.2144342587508583,-0.0437227976104326,0.2384010116661278
299,5,1.0,0.0,0.0073929213497881,-0.0187158405785151,-0.0389547773771101,-0.0677464538756449
299,6,1.0,0.0,0.0070186045382178,-0.2132582726273764,-0.040309706454623,0.2123960040466005
299,7,1.0,0.0,0.0027534390856703,-0.4077814083742049,-0.036061786373691,0.4920958387531449
299,8,0.0,1.0,-0.0054021890818137,-0.6023766381932527,-0.0262198695986281,0.7731990402606804
299,9,1.0,0.0,-0.0174497218456788,-0.4069039498330098,-0.0107558887934145,0.4723830314139151
299,10,0.0,1.0,-0.025587800842339,-0.601872348954027,-0.0013082281651362,0.7616565431301907
299,11,1.0,0.0,-0.0376252478214195,-0.4067324007062114,0.0139249026974676,0.4685622522683899
299,12,1.0,0.0,-0.0457598958355438,-0.6020482760700583,0.0232961477428354,0.7656014506253817
299,13,1.0,0.0,-0.0578008613569449,-0.7974831271747302,0.038608176755343,1.06552263041377
299,14,0.0,1.0,-0.0737505239004395,-0.9930941482313516,0.0599186293636184,1.3700684913693073
299,15,1.0,0.0,-0.0936124068650666,-0.7987707867072562,0.0873199991910045,1.096712081421746
299,16,0.0,1.0,-0.1095878225992117,-0.9949271838782672,0.1092542408194395,1.4154651205789757
299,17,1.0,0.0,-0.129486366276777,-0.8013149570922327,0.137563543231019,1.158835228090186
299,18,0.0,1.0,-0.1455126654186217,-0.997934776047357,0.1607402477928227,1.4912950142017347
299,19,1.0,0.0,-0.1654713609395688,-0.8050927580991507,0.1905661480768574,1.2528152473909917
300,1,1.0,0.0,-0.0191472040445599,0.0442184719018047,0.0388265040544043,0.0360310678343419
300,2,0.0,1.0,-0.0182628346065238,-0.1514381285996772,0.0395471254110911,0.3407069069064826
300,3,1.0,0.0,-0.0212915971785174,0.0430994769421737,0.0463612635492208,0.0607524822600774
300,4,0.0,1.0,-0.0204296076396739,-0.1526554789704511,0.0475763131944223,0.3676947400378937
300,5,1.0,0.0,-0.0234827172190829,0.0417592853353008,0.0549302079951802,0.0903847354097603
300,6,1.0,0.0,-0.0226475315123769,-0.1541052246606322,0.0567379027033754,0.39987973227276
300,7,0.0,1.0,-0.0257296360055895,-0.3499841987792325,0.0647354973488306,0.7098973866218997
300,8,0.0,1.0,-0.0327293199811742,-0.1558157077557449,0.0789334450812686,0.4382736571645747
300,9,1.0,0.0,-0.0358456341362891,0.03810547204137,0.0876989182245601,0.1714799273314834
300,10,0.0,1.0,-0.0350835246954617,-0.1581550929283439,0.0911285167711898,0.4904898495345459
300,11,1.0,0.0,-0.0382466265540286,0.0355711346290635,0.1009383137618807,0.2278609771289867
300,12,0.0,1.0,-0.0375352038614473,-0.1608375761083158,0.1054955333044604,0.5505999757160374
300,13,1.0,0.0,-0.0407519553836136,0.0326567730297322,0.1165075328187812,0.2929302365258442
300,14,1.0,0.0,-0.040098819923019,-0.1639168967901087,0.1223661375492981,0.6199675599386858
300,15,1.0,0.0,-0.0433771578588211,-0.3605161956063968,0.1347654887480718,0.948547362762938
300,16,0.0,1.0,-0.0505874817709491,-0.5571698694999281,0.1537364360033306,1.280354477409518
300,17,0.0,1.0,-0.0617308791609476,-0.364304159422117,0.1793435255515209,1.039488633020879
300,18,0.0,1.0,-0.06901696234939,-0.1719592554364768,0.2001332982119385,0.8080436022779864
301,1,0.0,1.0,0.0152999760945242,-0.0155710835301061,0.0048849267399304,0.0315225040716372
301,2,0.0,1.0,0.0149885544239221,0.1794804759767729,0.0055153768213632,-0.2596151816311076
301,3,1.0,0.0,0.0185781639434576,0.3745232587700443,0.000323073188741,-0.5505533934571334
301,4,0.0,1.0,0.0260686291188585,0.1793967712367285,-0.0106879946804016,-0.2577686939162554
301,5,0.0,1.0,0.029656564543593,0.3746696673095273,-0.0158433685587267,-0.5538035188055295
301,6,0.0,1.0,0.0371499578897836,0.5700104697010419,-0.0269194389348372,-0.8514357039415217
301,7,0.0,1.0,0.0485501672838044,0.7654888993397039,-0.0439481530136677,-1.1524604730460362
301,8,0.0,1.0,0.0638599452705985,0.9611557569296142,-0.0669973624745884,-1.4585939640389003
301,9,0.0,1.0,0.0830830604091908,1.157032482497912,-0.0961692417553664,-1.771432375193767
301,10,0.0,1.0,0.106223710059149,1.353098917119968,-0.1315978892592418,-2.092403276734408
301,11,0.0,1.0,0.1332856884015484,1.549278816753845,-0.17344595479393,-2.422706922560684
302,1,0.0,1.0,-0.0401389631277189,0.0301074880255304,-0.0458820208671878,0.0316421031214355
302,2,0.0,1.0,-0.0395368133672082,0.2258563554337926,-0.0452491788047591,-0.2751567719879714
302,3,0.0,1.0,-0.0350196862585324,0.4215937148669839,-0.0507523142445185,-0.5817610042947956
302,4,1.0,0.0,-0.0265878119611927,0.6173886581520289,-0.0623875343304144,-0.8899900298828178
302,5,1.0,0.0,-0.0142400387981521,0.4231661780663995,-0.0801873349280708,-0.6175531300639516
302,6,0.0,1.0,-0.0057767152368241,0.2292505435603348,-0.0925383975293498,-0.3511641566646707
302,7,0.0,1.0,-0.0011917043656174,0.425558296849825,-0.0995616806626432,-0.6715333722973191
302,8,1.0,0.0,0.007319461571379,0.621913013028175,-0.1129923481085896,-0.9938296728399424
302,9,0.0,1.0,0.0197577218319425,0.4284690769330394,-0.1328689415653885,-0.7386632199780485
302,10,0.0,1.0,0.0283271033706033,0.6251511190603656,-0.1476422059649494,-1.0700345520875678
302,11,1.0,0.0,0.0408301257518106,0.82188400018316,-0.1690428970067008,-1.405172673727762
302,12,1.0,0.0,0.0572678057554738,0.6292153895059056,-0.197146350481256,-1.169751391685098
303,1,1.0,0.0,0.0307563804159873,-0.0448992691171244,0.0127160711461858,0.0002453074312897
303,2,0.0,1.0,0.0298583950336448,-0.2402012571371773,0.0127209772948116,0.2969130289222094
303,3,0.0,1.0,0.0250543698909013,-0.0452629376881464,0.0186592378732558,0.0082690750524041
303,4,1.0,0.0,0.0241491111371383,0.1495865127681185,0.0188246193743038,-0.2784687243635333
303,5,0.0,1.0,0.0271408413925007,-0.0457988576064368,0.0132552448870332,0.0200915154715867
303,6,0.0,1.0,0.026224864240372,0.1491305155840518,0.0136570751964649,-0.2683799297718879
303,7,0.0,1.0,0.029207474552053,0.3440549283156344,0.0082894766010272,-0.5567242266519473
303,8,0.0,1.0,0.0360885731183657,0.5390595278656702,-0.0028450079320117,-0.8467839979573215
303,9,0.0,1.0,0.0468697636756791,0.7342201746239975,-0.0197806878911581,-1.1403602145662948
303,10,1.0,0.0,0.0615541671681591,0.9295950488260054,-0.042587892182484,-1.4391803366729987
303,11,1.0,0.0,0.0801460681446792,0.7350229061970497,-0.071371498915944,-1.1601038142608753
303,12,1.0,0.0,0.0948465262686202,0.5408996535089774,-0.0945735752011615,-0.8906256633080484
303,13,1.0,0.0,0.1056645193387997,0.3471792773349578,-0.1123860884673225,-0.6291068319090283
303,14,1.0,0.0,0.1126081048854989,0.1537902434754776,-0.1249682251055031,-0.3738253211635626
303,15,1.0,0.0,0.1156839097550084,-0.0393555120174732,-0.1324447315287743,-0.1230111241933593
303,16,1.0,0.0,0.1148967995146589,-0.2323558196292281,-0.1349049540126415,0.1251288856424475
303,17,1.0,0.0,0.1102496831220744,-0.4253130811484245,-0.1324023762997925,0.3723931358601939
303,18,1.0,0.0,0.1017434214991059,-0.6183300218423896,-0.1249545135825886,0.6205718393814352
303,19,0.0,1.0,0.0893768210622581,-0.8115058135825537,-0.1125430767949599,0.8714352343192835
303,20,1.0,0.0,0.073146704790607,-0.6150479341293644,-0.0951143721085743,0.5455948285072761
303,21,0.0,1.0,0.0608457461080197,-0.8087137867154356,-0.0842024755384287,0.8068590825456121
303,22,0.0,1.0,0.044671470373711,-0.61254489514984,-0.0680652938875165,0.4889219803085057
303,23,1.0,0.0,0.0324205724707142,-0.4165320058687455,-0.0582868542813464,0.1755877138597964
303,24,1.0,0.0,0.0240899323533393,-0.6107734512465177,-0.0547751000041505,0.4493284575613421
303,25,1.0,0.0,0.0118744633284089,-0.8050795871061055,-0.0457885308529236,0.7242547086143165
303,26,1.0,0.0,-0.0042271284137131,-0.9995393943558026,-0.0313034366806373,1.0021815715323918
303,27,0.0,1.0,-0.0242179163008291,-1.1942294152387412,-0.0112598052499894,1.284871823812917
303,28,1.0,0.0,-0.048102504605604,-0.9989659419256118,0.0144376312262688,0.98868486795136
303,29,0.0,1.0,-0.0680818234441162,-1.1942781743602424,0.034211328585296,1.285867199330117
303,30,1.0,0.0,-0.091967386931321,-0.9996079695600792,0.0599286725718983,1.0040889278475191
303,31,1.0,0.0,-0.1119595463225226,-1.195477007892609,0.0800104511288487,1.3149735387839232
303,32,0.0,1.0,-0.1358690864803748,-1.3915150716653928,0.1063099219045272,1.6315878907056076
303,33,1.0,0.0,-0.1636993879136827,-1.1977903159163523,0.1389416797186393,1.3738375670095049
303,34,0.0,1.0,-0.1876551942320097,-1.3943484587524495,0.1664184310588294,1.706551022160853
303,35,0.0,1.0,-0.2155421634070587,-1.2014859414355976,0.2005494515020465,1.4699555098634605
304,1,0.0,1.0,-0.0330180496828285,-0.0351621062322624,0.0273259126067023,0.0067692748836844
304,2,0.0,1.0,-0.0337212918074737,0.1595575114441241,0.027461298104376,-0.2771682912316064
304,3,0.0,1.0,-0.0305301415785913,0.3542771414827394,0.0219179322797438,-0.5610650043818444
304,4,0.0,1.0,-0.0234445987489365,0.5490847423806791,0.0106966321921069,-0.8467628638122827
304,5,0.0,1.0,-0.0124629039013229,0.7440591500287406,-0.0062386250841386,-1.1360629941219338
304,6,0.0,1.0,0.0024182790992518,0.9392621586640012,-0.0289598849665773,-1.4306959529297036
304,7,1.0,0.0,0.0212035222725319,1.1347293892143582,-0.0575738040251714,-1.732286873368961
304,8,0.0,1.0,0.043898110056819,0.940309948474778,-0.0922195414925506,-1.4580582652672305
304,9,0.0,1.0,0.0627043090263146,1.1364342793315223,-0.1213807067978952,-1.7780688336011474
304,10,1.0,0.0,0.085432994612945,1.3326959475891056,-0.1569420834699182,-2.1058936782296573
304,11,0.0,1.0,0.1120869135647271,1.1394571686090114,-0.1990599570345113,-1.8655497012050564
305,1,0.0,1.0,0.0482999134916532,0.0482247777288344,0.0492666993464266,-0.0381384481634234
305,2,0.0,1.0,0.0492644090462299,0.2426068905676212,0.0485039303831581,-0.3148792837994701
305,3,0.0,1.0,0.0541165468575823,0.4370055666487674,0.0422063447071687,-0.5918797891530454
305,4,0.0,1.0,0.0628566581905577,0.6315120187897372,0.0303687489241078,-0.8709746575727937
305,5,1.0,0.0,0.0754868985663524,0.8262080431933662,0.0129492557726519,-1.153956994268987
